"Program","Year","Period","Week.Ending","Geo.Level","State","State.ANSI","Ag.District","Ag.District.Code","County","County.ANSI","Zip.Code","Region","watershed_code","Watershed","Commodity","Data.Item","Domain","Domain.Category","Value","CV...."
"CENSUS",2016,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, PROCESSING - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2016,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","31","14.3"
"CENSUS",2016,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","32","11.9"
"CENSUS",2016,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","32","11.9"
"CENSUS",2016,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,012","19.6"
"CENSUS",2016,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","459,144","22.7"
"CENSUS",2016,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,012","19.6"
"CENSUS",2016,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","32","11.9"
"CENSUS",2016,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2016,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2016,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, PROCESSING - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1","(H)"
"CENSUS",2016,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, PROCESSING - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2016,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, PROCESSING - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2016,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","12","18.4"
"CENSUS",2016,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","10","13.6"
"CENSUS",2016,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","10","13.6"
"CENSUS",2016,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,308","25"
"CENSUS",2016,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","358,487","23.1"
"CENSUS",2016,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,308","25"
"CENSUS",2016,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","10","13.6"
"CENSUS",2016,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","358,487","23.2"
"CENSUS",2016,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,308","25.1"
"CENSUS",2016,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","169","26.6"
"CENSUS",2016,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","25","9.2"
"CENSUS",2016,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","25","9.2"
"CENSUS",2016,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","5,832","24.7"
"CENSUS",2016,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,752,592","25.4"
"CENSUS",2016,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","5,832","24.7"
"CENSUS",2016,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","23","9"
"CENSUS",2016,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2016,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,980","12.2"
"CENSUS",2016,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, PROCESSING - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","6","33.5"
"CENSUS",2016,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, PROCESSING - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2016,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, PROCESSING - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","3,852","39.3"
"CENSUS",2016,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","138","17.8"
"CENSUS",2016,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","52","5.3"
"CENSUS",2016,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","52","5.3"
"CENSUS",2016,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","10,718","23.4"
"CENSUS",2016,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2,917,197","22.3"
"CENSUS",2016,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","10,718","23.4"
"CENSUS",2016,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","52","5.3"
"CENSUS",2016,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2016,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","10,383","24.2"
"CENSUS",2016,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, PROCESSING - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","6","21.2"
"CENSUS",2016,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, PROCESSING - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2016,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, PROCESSING - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","335","49.5"
"CENSUS",2015,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","3,461","33.6"
"CENSUS",2015,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","175","9.2"
"CENSUS",2015,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","175","9.2"
"CENSUS",2015,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","869,021","41.7"
"CENSUS",2015,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","144,304,480","52.0"
"CENSUS",2015,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","738,062","47.0"
"CENSUS",2015,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","182","67.2"
"CENSUS",2015,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","11","45.5"
"CENSUS",2015,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","11","45.5"
"CENSUS",2015,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","9,074","72.3"
"CENSUS",2015,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2015,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","8,842","73.6"
"CENSUS",2015,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","40","42.1"
"CENSUS",2015,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","21","36.6"
"CENSUS",2015,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","21","36.6"
"CENSUS",2015,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2,762","42.5"
"CENSUS",2015,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","222,146","49.2"
"CENSUS",2015,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,871","50.1"
"CENSUS",2015,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","18","44.7"
"CENSUS",2015,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","11","25.2"
"CENSUS",2015,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","11","25.2"
"CENSUS",2015,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2,366","57.5"
"CENSUS",2015,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","728,216","60.3"
"CENSUS",2015,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2,355","59.9"
"CENSUS",2015,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","30","(H)"
"CENSUS",2015,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","22","63.1"
"CENSUS",2015,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","22","63.1"
"CENSUS",2015,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2,136","87.7"
"CENSUS",2015,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","714,604","70.5"
"CENSUS",2015,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,755","75.8"
"CENSUS",2015,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","67","82.5"
"CENSUS",2015,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","42","35.0"
