"Program","Year","Period","Week.Ending","Geo.Level","State","State.ANSI","Ag.District","Ag.District.Code","County","County.ANSI","Zip.Code","Region","watershed_code","Watershed","Commodity","Data.Item","Domain","Domain.Category","Value","CV...."
"CENSUS",2015,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","42","35.0"
"CENSUS",2015,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2,697","82.9"
"CENSUS",2015,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","609,592","(H)"
"CENSUS",2015,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2,627","84.0"
"CENSUS",2014,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2,531","44.8"
"CENSUS",2014,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","139","15.9"
"CENSUS",2014,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","139","15.9"
"CENSUS",2014,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES IN CONVENTIONAL MARKETS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","6","51.5"
"CENSUS",2014,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES IN ORGANIC MARKETS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","139","15.9"
"CENSUS",2014,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","537,572","31.2"
"CENSUS",2014,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES IN CONVENTIONAL MARKETS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,560","65.9"
"CENSUS",2014,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES IN CONVENTIONAL MARKETS, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","16","63.8"
"CENSUS",2014,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES IN ORGANIC MARKETS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","82,907,889","27.7"
"CENSUS",2014,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES IN ORGANIC MARKETS, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","535,552","31.3"
"CENSUS",2014,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","82,909,449","27.7"
"CENSUS",2014,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","535,569","31.3"
"CENSUS",2014,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2014,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","12","21.4"
"CENSUS",2014,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","12","21.4"
"CENSUS",2014,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES IN ORGANIC MARKETS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","12","21.4"
"CENSUS",2014,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2014,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES IN ORGANIC MARKETS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2014,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES IN ORGANIC MARKETS, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2014,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2014,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2014,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","38","41.9"
"CENSUS",2014,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","30","39.3"
"CENSUS",2014,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","30","39.3"
"CENSUS",2014,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES IN CONVENTIONAL MARKETS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1","(H)"
"CENSUS",2014,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES IN ORGANIC MARKETS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","30","39.3"
"CENSUS",2014,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,679","41.9"
"CENSUS",2014,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES IN CONVENTIONAL MARKETS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2014,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES IN CONVENTIONAL MARKETS, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2014,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES IN ORGANIC MARKETS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2014,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES IN ORGANIC MARKETS, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2014,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","507,256","43.8"
"CENSUS",2014,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2014,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2014,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","17","37.1"
"CENSUS",2014,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","16","40.1"
"CENSUS",2014,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES IN CONVENTIONAL MARKETS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1","(H)"
"CENSUS",2014,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES IN ORGANIC MARKETS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","15","42.8"
"CENSUS",2014,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2014,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES IN CONVENTIONAL MARKETS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2014,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES IN CONVENTIONAL MARKETS, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2014,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES IN ORGANIC MARKETS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2014,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES IN ORGANIC MARKETS, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2014,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2014,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2014,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2014,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","24","36.0"
"CENSUS",2014,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","24","36.0"
"CENSUS",2014,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES IN ORGANIC MARKETS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","24","36.0"
"CENSUS",2014,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2014,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES IN ORGANIC MARKETS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2014,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES IN ORGANIC MARKETS, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2014,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2014,"YEAR",NA,"STATE","OREGON",41,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2014,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","62","44.9"
"CENSUS",2014,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","45","28.9"
"CENSUS",2014,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","42","26.8"
"CENSUS",2014,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES IN ORGANIC MARKETS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","42","26.8"
"CENSUS",2014,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2,817","47.5"
"CENSUS",2014,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES IN ORGANIC MARKETS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2014,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES IN ORGANIC MARKETS, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2,796","48.1"
"CENSUS",2014,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS",2014,"YEAR",NA,"STATE","WASHINGTON",53,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2,796","48.1"
"CENSUS",2011,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,436",""
"CENSUS",2011,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","95",""
"CENSUS",2011,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","95",""
"CENSUS",2011,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES IN CONVENTIONAL MARKETS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1",""
"CENSUS",2011,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES IN ORGANIC MARKETS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","95",""
"CENSUS",2011,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","367,544",""
"CENSUS",2011,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES IN CONVENTIONAL MARKETS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS",2011,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES IN CONVENTIONAL MARKETS, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS",2011,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES IN ORGANIC MARKETS, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS",2011,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES IN ORGANIC MARKETS, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
